"350","Jeff Driskel","QB","WAS","-","19.7","11.4","0.9","-","-","-","BYE","-","-","-","-","-","-","-","-","-","10.7","32.1"
"351","Jeremy McNichols","RB","WAS","0","0.7","0.5","-","3.1","6.2","0.2","4.9","1","3.4","0.2","2","7.7","0.9","0.5","0.6","0","2","31.9"
"352","DeSean Jackson","WR","FA","4.6","6.4","1.1","-","-","-","4.6","-","-","-","-","-","-","-","-","14.1","-","6.2","30.8"
"353","Josh Adams","RB","FA","8.2","0","-","-","-","-","-","-","-","-","-","0.1","7.4","3","0","0","11.9","3.8","30.6"
"354","Ross Dwelley","TE","ATL","0","0.5","4.9","0","0","0","0","7.6","5.2","2.2","-","0.3","2.9","2","2.8","0","2.1","1.9","30.5"
"355","Steven Sims Jr.","WR","BAL","5","3.3","0","-","-","-","BYE","-","0.4","4.6","7.3","0.8","1.7","0.5","1.1","3.2","2.4","2.5","30.3"
"356","Chad Beebe","WR","FA","-","-","0.7","0","1.1","1.3","-","1.6","0","1.6","0","10.3","1","0","2.1","0","10.4","2.2","30.1"
"357","Mike Nugent","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","14","8","7","1","7.5","30"
"358","Tyler Kroft","TE","FA","0","0","14.4","1.2","0","0.7","6.4","1.1","6.1","-","-","-","-","-","-","0","-","3","29.9"
"359","Greg Olsen","TE","FA","8.4","0","6.1","3.5","2","-","1.8","0","1.3","3.3","2","-","-","-","-","1.5","-","2.7","29.9"
"360","Jordan Howard","RB","FA","6.7","6.4","6.1","-0.1","-","-","-","-","7.9","-","-","-","1.9","-","-","0.8","-","4.2","29.7"
"361","Chad Hansen","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","10.1","5.6","11.5","0.8","1.6","5.9","29.6"
"362","Devonta Freeman","RB","FA","-","-","1","6.8","14.7","5.7","0.8","-","-","-","-","-","-","-","-","-","-","5.8","29"
"363","Tyler Johnson","WR","LAR","-","-","0","0","6.1","6.7","6.4","3.5","1.1","0","0","0","-","0","0","3.5","1.6","2.1","28.9"
"364","Marcedes Lewis","TE","CHI","0","0.4","7.8","-","-","0","0.9","0","6.1","0","0.8","7.6","3.6","0.6","0","0","0.9","1.9","28.7"
"365","Pharaoh Brown","TE","SEA","-","-","0","0","0.4","2.8","0","-","0","8.1","2.2","0","0","-","1.1","2.9","10.8","2.2","28.3"
"365","Dontrelle Inman","WR","FA","2.1","1.7","15.8","2.9","-0.2","4.5","0","-","-","-","-","1.5","0","-","-","-","0","2.8","28.3"
"367","Josh Lambo","K","FA","12","6","-","-","-","-","1","-","9","-","-","-","-","-","-","-","-","7","28"
"368","Byron Pringle","WR","FA","0","0","0","-","2.3","4.6","6","2.2","0","-","1.7","-","-","-","0","0","11.2","2.3","28"
"369","Freddie Swain","WR","FA","1.7","8.1","1.3","3.2","1.4","-","0","0","0","3.7","0","0","0","8.2","0.3","0","0","1.7","27.9"
"369","Van Jefferson","WR","PIT","3.1","4.4","0","0","0","0.8","1.4","2.3","-","1.5","6.7","0","2.7","0","0","0","5","1.7","27.9"
"371","Deonte Harty","WR","BAL","2.6","3.4","0.5","2","-","-","10.6","1.7","4","0.4","2.5","-","-","-","-","-","-","3.1","27.7"
"372","Isaiah Ford","WR","FA","1.3","7.6","1.4","4.8","2.3","0","-","1","-","-","-","-","-","-","1.8","3.7","3.7","2.8","27.6"
"373","Rodney Smith","RB","FA","-","-","-","-","-","-","-","-","-","1.5","2.9","1.8","-","2.4","4.7","3.8","10.4","3.9","27.5"
"374","Mohamed Sanu Sr.","WR","FA","-","0","0.9","0","-","-","-","-","-","-","0","11.2","3.6","3.7","3.8","2.2","1.6","2.7","27"
"374","Austin Seibert","K","WAS","0","-","-","-","-","-","-","BYE","-","-","-","-","-","1","9","14","3","5.4","27"
"376","Marcus Mariota","QB","WAS","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","26.8","-","-","26.8","26.8"
"377","O.J. Howard","TE","FA","9.6","1.1","4.9","11","-","-","-","-","-","-","-","-","-","-","-","-","-","6.7","26.6"
"378","James O'Shaughnessy","TE","FA","0","4","2.9","2.6","2","0","3.2","-","0.9","0","-","1.7","4.1","1.4","0.6","1.8","1","1.7","26.2"
"378","Darwin Thompson","RB","FA","0","2.1","-0.9","-","0","1.7","-","0.3","0","-","0","0","0","0","-","0","23","2","26.2"
"380","Foster Moreau","TE","NO","0","3.1","8.5","0.8","0","BYE","0","0","0","0","0","0","0","10.7","2.2","0","0.7","1.6","26"
"381","Lynn Bowden Jr.","WR","FA","-","-0.1","-","0.5","0.4","0","-","-","-","-","-","0","5.2","8.4","4.6","1.6","5","2.6","25.6"
"382","Marcus Johnson","WR","FA","-","-","-","2.7","5.3","10.8","-","3.9","1.4","0","1.4","0","0","0","0","-","-","2.3","25.5"
"383","Tyler Conklin","TE","NYJ","0","0","0","0","0","0","-","0","0","1.1","0","0.5","1","4","11.7","3.1","4","1.6","25.4"
"384","Bryan Edwards","WR","FA","0.9","4.2","4.8","-","-","-","-","-","0","1.6","0.1","1.5","0","0","0","1.1","11.1","2.1","25.3"
"385","Royce Freeman","RB","FA","1.2","2","3.5","1.2","-","3","1.7","0","0","2.6","0","5","0","0","0.4","2.3","2.2","1.6","25.1"
"386","Jesse James","TE","FA","0","0","8.8","3.1","-","0.3","0","2.3","0","0.9","0.3","1","6.9","0","1.1","0","0.2","1.6","24.9"
"387","JaMycal Hasty","RB","NE","-","-","1.8","0","0","3.7","7.3","9.1","1.3","0.9","-","-","-","-","-","-","-","3","24.1"
"388","Travis Homer","RB","CHI","0.3","2.1","1.9","6.8","1.4","-","1","0.4","8","1.9","BYE","-","-","-","-","-","-","2.6","23.8"
"389","Chad Henne","QB","FA","-","-","-","-","-","-","6.3","0.7","-","-","-","-","-","-","-","-","16.7","7.9","23.7"
"390","Nick Boyle","TE","FA","0.3","1.1","6.5","0.9","0.2","9.3","-","0","4.6","0.4","-","-","-","-","-","-","-","2.6","23.3"
"391","Adam Trautman","TE","DEN","0","1.7","1.7","0","BYE","-","0","0","9.9","0","1.9","0.8","0.9","1.2","0","4.5","0.5","1.5","23.1"
"392","Chris Thompson","RB","FA","0.6","8.7","3.8","0","4.2","1.5","-","-","3.8","0","-","-","-","-","-","-","-","2.8","22.6"
"393","Zay Jones","WR","ARI","0","7.5","3.2","3.2","0.2","-","0","0","0","0.6","1.8","0.3","0","1.2","0.9","0","3.7","1.4","22.6"
"394","Ameer Abdullah","RB","LV","0","0","0","0","0","0.8","-","0","8.2","0","0","0","2.9","2.1","0","1.3","6.7","1.4","22"
"395","Mack Hollins","WR","BUF","0","0","0","0","0","0","-","0","7.1","0.1","0.9","1.9","0.7","6.6","1.8","4.2","-1.7","1.4","21.6"
"396","Marquez Callaway","WR","TB","-","0","0","1.6","3.4","-","7.5","-","1.1","0","0","0","BYE","-","-","2.6","5.1","1.9","21.3"
"397","Ryan Finley","QB","FA","-","-","0","-","-","-","-","-","-","-","2.1","-","0.6","0.2","18.3","-","-","4.2","21.2"
"398","Matthew Wright","K","TEN","-","-","-","BYE","-","-","-","-","-","-","-","-","5","-","-","4","12","7","21"
"399","Bisi Johnson","WR","FA","5.6","2.4","0","0","1.3","0","-","0","0","0","0.9","9.4","0","0","0","1.3","0","1.3","20.9"
"400","Jacoby Brissett","QB","NE","0","-","0.7","-","BYE","-","-","-","0","6.2","0.9","12.3","0.1","-0.2","0.2","0.1","0.3","1.9","20.6"
"401","Gunner Olszewski","WR","NYG","-","-","-","1.1","-","0","0","0.6","1.5","0","0","0.1","15.8","0","0","0","1.4","1.6","20.5"
"401","Ian Thomas","TE","CAR","1.6","0","0.9","6.5","0","0.9","1.1","2.8","0.8","0.7","0","0.4","BYE","2","2.9","0","-0.1","1.3","20.5"
"403","Kenny Stills","WR","FA","0","1.6","3.5","9.9","1.4","0","3.4","-","0","0.6","0","-","-","-","-","-","-","2","20.4"
"404","Antonio Williams","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","20.3","20.3","20.3"
"405","Alex Collins","RB","FA","-","-","-","-","-","-","-","-","0.5","10.7","-","-","-","-","-","-","8.9","6.7","20.1"
"406","Chase McLaughlin","K","TB","-","-","-","-","-","-","-","-","-","10","4","-","4","-","-","-","2","5","20"
"407","Dare Ogunbowale","RB","HOU","-","0","0","0","0","0","0","BYE","0","0.5","0","-","0.7","1.2","2.5","7.8","7.2","1.4","19.9"
"408","Mason Rudolph","QB","TEN","-","-","-","BYE","-","-0.1","-","-","0.1","0","-0.4","-","-","-","-","-","19.7","3.9","19.4"
"409","Isaiah Wright","WR","FA","0","-","3","2.9","0.3","2.6","-","-","1","5.9","0.7","0","0.5","0.9","1.5","0","0","1.4","19.3"
"410","Colt McCoy","QB","FA","-","-","-","-","-","-","-","-","-","-","-","1.9","9.4","-1.3","9.1","-","-","4.8","19.2"
"411","Jason Witten","TE","FA","0.2","0.3","0","7.8","0.6","-","0.6","2.1","0","0","6.1","0","0","0","0","1.2","0","1.2","18.9"
"412","John Hightower","WR","FA","-0.2","0","1.9","2.2","3.8","5","5.9","0","-","0","0","0.1","0","-","-","-","0.1","1.4","18.8"
"413","Kalif Raymond","WR","DET","0","0","11.5","-","2.6","3.2","0","1.1","0","0","0","0","0","0","-","0","0","1.2","18.4"
"413","Equanimeous St. Brown","WR","FA","-","-","-","-","-","0","0","1.2","0","0","2.3","4.6","0.7","1.5","0","8.1","0","1.5","18.4"
"415","Ke'Shawn Vaughn","RB","FA","-","0","-","8.6","-1.5","4.2","0","0","-","-","-","-","-","-0.3","0.4","6.9","0","1.8","18.3"
"416","Albert Okwuegbunam Jr.","TE","IND","-","-","-","-","-","4.5","6","6.9","0.7","-","-","-","-","-","-","-","-","4.5","18.1"
"417","D'Ernest Johnson","RB","JAC","0.5","0","0","9.5","3.6","0.1","0.3","1.1","-","0","0","0","0.5","0","2.4","0","0","1.1","18"
"417","KhaDarel Hodge","WR","ATL","1.2","3.9","0","-","-","-","-","0","-","0","7.3","3.1","-","-","0","-","2.5","2","18"
"419","Cameron Batson","WR","FA","-","3.7","0","-","-","1.3","-","-","0.6","0.8","2.5","0.5","7.4","0","0","1.2","0","1.5","18"
"420","Ryan Izzo","TE","FA","2.5","1.9","0","0","-","1.8","0.8","2.4","0","2","5.9","0","0.6","-","-","-","-","1.5","17.9"
"421","Brandon Powell","WR","MIN","0","0","2.7","0","0","0","0.4","0","7.3","-","0.3","6.4","0.9","0.9","0.5","-1.8","-","1.2","17.6"
"422","Alshon Jeffery","WR","FA","-","-","-","-","-","-","-","-","-","0","0","1.5","0","7.5","6.3","2.2","-","2.5","17.5"
"422","C.J. Ham","RB","MIN","0","0.4","1.1","0.2","0","0","BYE","0.2","0","0.8","0","1","7.2","2.2","0","-","4.4","1.2","17.5"
"424","Jace Sternberger","TE","FA","0","0","3.6","0","-","0","6.3","4.6","0.1","0","2.3","0.5","0","-","-","-","-","1.5","17.4"
"424","Alec Ingold","RB","MIA","0","6.5","1.1","2.8","2.5","-","2.1","0.3","0.6","0","1.1","0","0.2","0","0.2","0","0","1.1","17.4"
"426","KeeSean Johnson","WR","FA","-","-","2.4","-","0.5","-","-","-","-","-","-","0.7","2.7","0.9","3.8","5","1.3","2.2","17.3"
"427","Mike Thomas","WR","FA","1.7","9.1","0.9","0.5","-1.3","1","5.4","0","-","0","-","-","0","0","0","0","0","1.2","17.3"
"428","MyCole Pruitt","TE","PIT","6.1","0","1.6","BYE","-","-","0","0","0","-","-","-","8.2","0","1","0","0","1.5","16.9"
"428","Laquon Treadwell","WR","IND","-","-","-","-","-","-","BYE","-","-","-","-","-","0","6.9","1.4","7.1","1.5","3.4","16.9"
"430","Anthony McFarland Jr.","RB","FA","-","-","4.9","-","0.6","0.8","0.6","0.1","2.2","-","0.3","2.6","1.5","-","1.4","-","1.7","1.5","16.7"
"430","Trayveon Williams","RB","CIN","-","-","-","-","-","-","0","0","BYE","2.2","0","1.1","0","4.3","0.8","0.6","7.7","1.7","16.7"
"430","Jeff Smith","WR","FA","-","-","-","8.1","2.3","0.8","0","2.9","0","-","0.5","0.7","-","1.4","0","0","0","1.4","16.7"
"433","Quez Watkins","WR","ARI","-","-","-","-","0","0","-","BYE","-","-","-","-","-","0.3","10","5.7","0.6","2.8","16.6"
"434","Jamal Agnew","WR","FA","0","0","2.2","0.3","-","1.7","0","1.1","-","-","1","0","2.4","1.5","2","6","-2","1.2","16.2"
"434","Maxx Williams","TE","FA","0","-","-","-","-","-","-","-","6.4","0","2.9","1","0","1.7","4.2","-","0","1.8","16.2"
"436","D'Onta Foreman","RB","CLE","-","-","-","-","-","-","-","3.7","1.1","8.3","0.1","2.8","0","-","-","-","-","2.7","16"
"436","Corey Clement","RB","FA","2.1","0","0.8","0.3","0","0","2.1","2.8","-","6.5","-","0.6","0","0","0","0","0.8","1.1","16"
"438","Jarrett Stidham","QB","DEN","-","-","-","4.7","BYE","-","1.9","-","-","-","-","-","6.2","1.4","-","1.8","-","3.2","15.9"
"439","Noah Brown","WR","WAS","0","2.8","0.9","4.3","0","1.5","0","0","0","-","0.6","0","4","0","1.7","0","0","1","15.8"
"440","Malcolm Perry","WR","FA","-","-","-","-","-","-","-","0.5","0","2.7","2.3","0.8","-","0.5","0.4","0","8.5","1.7","15.7"
"441","Garrett Gilbert","QB","FA","-","-","-","-","-","-","-","-","15.5","-","-","-","-","-","-","-","0","7.8","15.5"
"441","Nick Vannett","TE","TEN","-0.6","0","-","0.7","-","0.7","2.5","0","1.1","0","2.4","0","0.7","8","0","0","0","1","15.5"
"441","Lee Smith","TE","FA","-","-","6.1","-","-","0","-","0","-","0","-","0.3","0","0","0","9.1","0","1.6","15.5"
"444","Blaine Gabbert","QB","FA","-","-","-","-","-","0.2","-","-","-0.1","0","-","-","-","-","-","15.2","-","3.8","15.3"
"444","Brett Rypien","QB","MIN","-","-","1.1","14.2","-","-","0","-","-","-","-","-","-","-","-","-","-","5.1","15.3"
"446","T.J. Yeldon","RB","FA","-","-","1.8","0","13.4","-","-","-","-","-","-","-","-","-","-","-","-","5.1","15.2"
"447","Gabe Nabers","RB","FA","0","0","0","0.9","0","-","0","6.2","6.4","0.9","0","0","0","0.3","0","0","0.5","1","15.2"
"448","Darrell Daniels","TE","FA","0","0","2.4","0","3.7","0.1","0","-","8.1","0","-","-","-","-","0.2","0.7","0","1.3","15.2"
"449","Tyler Ervin","RB","FA","4.4","0.4","1.3","0.8","-","-","-","0.7","7.2","0.3","-","-","0","-","-","-","-","1.9","15.1"
"450","Auden Tate","WR","FA","0","-","2.9","1.5","1.2","-","0","6.5","-","2.4","0.5","0","-","-","-","-","-","1.7","15"
"451","Reggie Bonnafon","RB","FA","-","-","1.6","13.1","-","-","-","-","-","-","-","-","-","-","-","-","-","7.4","14.7"
"451","C.J. Uzomah","TE","PHI","4.5","10.2","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","7.4","14.7"
"453","Geoff Swaim","TE","CLE","-","-","-","-","0","1","0","-","BYE","0","0.9","3","0","9.4","-","0","0","1.4","14.3"
"454","Chase Daniel","QB","FA","-","-","-","-","-","-","-","-","7.3","-","-","-","-","1.2","2.3","3.4","-","3.5","14.2"
"455","Darrynton Evans","RB","CHI","-","-","0.9","-","1.2","-","-","-","-","-","BYE","-","-","-","11.7","0.3","0","2.8","14.1"
"455","Christian Blake","WR","FA","0","0","0","4.7","0","0.5","0","1.4","3.1","-","2.8","1.7","0","0","-0.1","0","0","0.9","14.1"
"457","Troy Fumagalli","TE","FA","-","-","-","-","-","-","-","-","-","1.2","0","0","0","5.3","0","0","7.5","1.8","14"
"458","John Wolford","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","13.8","13.8","13.8"
"459","P.J. Walker","QB","FA","-","-","-","-","-","-","-","0.1","-","0.5","12.1","-","-","-","-","-","0.8","3.4","13.5"
"459","Malik Taylor","WR","NYJ","0","0","0","2","-","0","6.6","2.6","0.9","0","0","0","1.4","-","0","0","0","0.9","13.5"
"461","LeSean McCoy","RB","FA","0.2","2.1","2.4","0.6","-","0.7","-","-","-","0","-","0","-","3.5","3.2","0.5","-","1.3","13.2"
"462","Mike Boone","RB","CAR","0","0","0","0","1.9","0.5","-","0","0","0","0","0","0","1.2","0","6.4","2.9","0.8","12.9"
"463","Ty Montgomery II","RB","FA","-0.4","2.5","-","-","-","-","-","-","-","0","0","-","-","-","-","0","10.7","2.1","12.8"
"464","Ryan Nall","RB","FA","0","0.2","0","0","0","0","-","0.2","9.5","1.8","-","1","0","0","0","0","0","0.8","12.7"
"465","DeMichael Harris","WR","FA","-","-","-","-","-","2.9","-","-","5.5","2.1","2","0.3","-0.3","-","-","0","-","1.8","12.5"
"466","Ray-Ray McCloud III","WR","ATL","0","0","0","-","7.5","0","1.2","0.6","1.6","0.3","2.3","-1.2","0.4","0","-0.2","0","-0.3","0.8","12.2"
"467","DeAndre Washington","RB","FA","-","-","-","-","-","-","0.7","-","-","0.2","-","6","-","5.2","-","-","-","3","12.1"
"468","Tristan Vizcaino","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12","12","12"
"468","Patrick Laird","RB","FA","0.9","0","0","0","0","0.2","-","0","1.6","1.9","0.8","-1.1","2.2","2.3","3.2","0","0","0.8","12"
"470","Chris Hogan","WR","FA","0","7.5","0","2.3","2","-","-","-","-","-","-","-","-","-","-","-","-","2.4","11.8"
"471","Troymaine Pope","RB","FA","-","-","-","-","0","-","0.6","9.5","-","0","1.6","0.1","-","-","-","-","-","2","11.8"
"472","Taylor Heinicke","QB","LAC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","11.7","-","11.7","11.7"
"473","Dante Pettis","WR","NO","0","0","0","0","-","BYE","-","-2","-","-","-","-","-","-","-","3.3","10.3","1.7","11.6"
"474","Tarik Cohen","RB","FA","4.7","2.7","4.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.8","11.5"
"475","J.J. Taylor","RB","HOU","3.2","-0.1","4.3","-","-","-","-","BYE","-","-","-","-","-","-","0.2","3.8","0","1.9","11.4"
"476","Kaden Smith","TE","FA","1.7","-0.1","1.3","1","0.7","1.5","0","0.6","0.8","1.2","-","-","0.3","0.6","0","0","1.6","0.7","11.2"
"477","Blake Bell","TE","FA","0","3.4","0","2.4","1.3","0","0","0","-0.4","-","1.3","0","0.2","1.1","1.2","0.7","0","0.7","11.2"
"478","Virgil Green","TE","FA","1","0","0","0","1.4","-","8.6","-","-","-","-","-","-","-","-","-","-","1.8","11"
"478","Javon Wims","WR","FA","6.1","1.7","0","0","0","0","0.8","0.9","-","-","-","-","1.3","0.2","0","0","0","0.8","11"
"480","Alex Erickson","WR","FA","0","0","0","1.6","0","0","0","0","-","-2","1","-0.4","1.7","-1.1","0","8.8","1","0.7","10.6"
"480","Josh Hill","TE","FA","0","1.6","0","0.7","0.1","-","0","0.7","7.4","0","-","0","0","0.1","0","0","-","0.8","10.6"
"480","Lil'Jordan Humphrey","WR","DEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","8.9","0","1.7","3.5","10.6"
"480","Stephen Anderson","TE","FA","0","0","0","0","0","-","0","0","0","0","0","0","0.6","0","0","4.8","5.2","0.7","10.6"
"484","J.J. Arcega-Whiteside","WR","FA","0","0","0","-","3.7","2","0.8","0","-","-","-","-","-","-","-","-","4","1.3","10.5"
"484","Diontae Spencer","WR","FA","0","0","0.7","0","-","0.9","-","-","-","0","0","-","-","6","0","1.9","1","1","10.5"
"486","C.J. Board","WR","FA","1.7","3.2","0.9","0.3","0","0.8","-","-","1","0","-","1.1","-0.2","0","0","1.6","0","0.7","10.4"
"487","Matt Barkley","QB","FA","-","-","-","-","0.9","-","-","-","-","-","-","0","-","-","0","0.1","9.3","2.1","10.3"
"488","Devin Asiasi","TE","FA","0","0","0","-","-","0","-","-","-","-","-","-","-","0","0","0","9.9","1.2","9.9"
"488","Vance McDonald","TE","FA","0.3","0.3","3.5","-","0.4","0","1.4","0","0.2","-","-","0","0","0","0","0.5","3.3","0.7","9.9"
"490","Jakob Johnson","RB","FA","0","6.1","0.6","0","-","0","0.1","0","0.6","2","0","0","0.1","0","0","0","0","0.6","9.5"
"491","Artavis Pierce","RB","FA","-","-","-","-","-","0","-","-","0","0.9","-","-","-","-","-","8.6","-0.1","1.9","9.4"
"492","Saquon Barkley","RB","PHI","6.6","2.8","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","4.7","9.4"
"493","Justin Watson","WR","KC","0.6","4.8","-","4","-","0","0","0","-","0","0","0","-","0","-","-","0","0.9","9.4"
"494","Trace McSorley","QB","FA","-","-","-","-","-","-","-","-","-","-","-","8.7","-","0.6","-","-","-","4.7","9.3"
"495","Austin Mack","WR","FA","-","-","-","-","-","0.1","0","0","7.2","0.9","-","0","0","0","0","0","0.9","0.8","9.1"
"496","Tyrod Taylor","QB","NYJ","9","-","-","-","-","-","-","-","0","BYE","-","-","-","-","-","-","-","4.5","9"
"497","Joe Reed","WR","FA","0","0.8","0","-","-","-","7.4","0","0.7","0","0","0","-","-","-","0","0","0.8","8.9"
"498","Chris Streveler","QB","FA","0.3","0","0","-","-","-","-","-","-","-","0","-","-","-","-","-","8.4","1.7","8.7"
"499","Tevin Coleman","RB","FA","2.4","4","-","-","-","-","-","2","-","-","-","-","-1.1","0","1.1","0.3","0","1.1","8.7"
"499","Parris Campbell","WR","PHI","8","0.7","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","4.4","8.7"
"501","Dominique Dafney","TE","CAR","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","1.3","7.3","1.7","8.6"
"501","Ryan Griffin","TE","FA","0","0","0","1","0","1.7","0","0","2.8","-","0","0","3.1","0","0","-","0","0.6","8.6"
"501","Trent Taylor","WR","SF","0.7","1","2","0","0","0.8","0","3.2","0.9","0","BYE","0","-","-","0","-","-","0.7","8.6"
"504","Patrick Ricard","RB","BAL","-1.2","6.1","0","0","0.7","0","BYE","0","0","0.2","0.5","-","1.1","0","1","0","0","0.6","8.4"
"505","Jake Kumerow","WR","FA","-","-","-","-","-","-","-","-","0","0","-","0","0","0","8.2","-","-","1.4","8.2"
"506","Justice Hill","RB","BAL","-","-","-","0","-","0","BYE","0","0","0.3","0","4","0.4","0.4","0.8","0","2.1","0.7","8"
"507","C.J. Prosise","RB","FA","-","0","0.1","0","0","0","0","-","-","-0.2","1.2","5.4","-","1.2","-","-","-","0.8","7.7"
"508","Reggie Gilliam","RB","BUF","0","6.1","0","0","0","0","1.5","0","0","0","BYE","0","0","0","0","-","-","0.5","7.6"
"509","Jaylen Samuels","RB","FA","0.3","0.4","0.1","-","0","0","0.5","0","0","0","-","-","1.2","3.3","1.6","0","0","0.5","7.4"
"510","Pharoh Cooper","WR","FA","0","0","0","0","1.2","0","0","0","0","0","0","0","-","5.2","0","0","0.9","0.5","7.3"
"510","Anthony Sherman","RB","FA","0.2","0","6.5","-","0","-","-","-","0","-","0","0","0","0","0","0","0.6","0.6","7.3"
"512","Jonathan Ward","RB","PIT","-","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","7.1","0.5","7.1"
"513","Ben DiNucci","QB","NO","-","-","-","-","-","0","1.6","5.4","-","-","-","-","-","-","-","-","-","2.3","7"
"514","Buddy Howell","RB","FA","0","0","0","0","-","-","0","-","0","0","0","0","0","4.5","2.2","0","0","0.5","6.7"
"514","Colin Thompson","TE","FA","-","0","0","0","0","0","0","0","0","6.7","0","0","-","0","0","0","0","0.4","6.7"
"516","Keith Smith","RB","FA","0","0.3","0.3","0.4","0.1","0.3","0","0","0.1","-","0.4","0","0","0.1","3.2","1.4","0","0.4","6.6"
"516","Courtland Sutton","WR","DEN","-","6.6","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","6.6","6.6"
"518","Ashton Dulin","WR","IND","0","0.6","0","0","3.7","0","BYE","1.3","-","-","-","0","0","0","0","0.8","0","0.5","6.4"
"519","Jason Croom","TE","FA","-","-","-","-","0","6.3","0","0","-","-","-","-","-","-","-","-","-","1.6","6.3"
"519","Luke Stocker","TE","FA","0","0","0.6","0","0.2","0","0","0","1.2","-","0","0","0","0","2.1","0.9","1.3","0.4","6.3"
"519","Damion Ratley","WR","FA","0","0","2.9","3.4","0","-","-","-","-","-","-","-","-","-","-","-","-","1.3","6.3"
"519","Tyrie Cleveland","WR","FA","0.7","-","0","0","-","0","0","0","0","-","-","0","1.1","-","-","-","4.5","0.6","6.3"
"519","Jordan Thomas","TE","FA","-","0","0","6.3","-","0","-","-","-","-","0","0","-","-","-","-","-","1.1","6.3"
"524","Steven Mitchell Jr.","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","0","3.8","0","0.2","2","1","6"
"524","Ja'Marcus Bradley","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","6","-","2","6"
"526","Jaydon Mickens","WR","FA","0","0","0","0","2.2","0","0","3.6","0","-","-","-","-","-","-","-","0","0.6","5.8"
"527","Theo Riddick","RB","FA","-","-","-","1.3","-","-","-","-","-","-","-","-","0.9","0","-0.5","-","4","1.1","5.7"
"528","Marlon Mack","RB","FA","5.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.6","5.6"
"529","Nick Westbrook-Ikhine","WR","TEN","-","0","0","BYE","0.7","2","0","0","0","0","0.7","0","-","0","0","1.9","0","0.4","5.3"
"530","Cethan Carter","TE","FA","0","0","0.1","2.4","0","0","-","0.2","-","0","0","0.5","0","0","0","0","2.1","0.4","5.3"
"530","Johnny Mundt","TE","MIN","0","0","0","0.5","0","0","4.8","0","-","0","0","0","0","0","0","0","0","0.3","5.3"
"530","KJ Hill Jr.","WR","FA","0","0","1.5","0","0.8","-","-","0","-2","0","0","0","0.7","0.4","3.9","0","0","0.4","5.3"
"533","Chris Manhertz","TE","NYG","0.4","0.8","0","1.7","0","0.6","0","0.6","0","0","0","1.1","-","0","0","0","0","0.3","5.2"
"534","Dontrell Hilliard","RB","FA","-","-","-","2.1","0","2.9","0","0","-","-","-","-","-","-","-","0","0","0.7","5"
"534","Isaiah Zuber","WR","FA","-","-","1.3","0.8","-","1.6","-","1.3","-","-","-","-","-","-","-","-","-","1.3","5"
"534","Trent Sherfield Sr.","WR","MIN","0","0","0","0","0.6","0","0","-","0","0","0","-","0","0","0","0","4.4","0.3","5"
"537","Trenton Cannon","RB","FA","0","0","-","-","-0.1","2.7","0.7","0","0","0","0","1.8","-","-0.2","0","0","0","0.4","4.9"
"538","Levine Toilolo","TE","FA","1.3","0","0","0","0","0","0","0.9","0","0","-","0","0","0","1.4","0","1","0.3","4.6"
"538","Michael Burton","RB","DEN","0","0","0","0.7","0.2","-","0","0.1","1.3","0","0","0","0","0","0.9","1.4","-","0.3","4.6"
"540","Robert Griffin III","QB","FA","0.3","-","-","-0.7","-0.1","-","-","-","-","-","-","5.1","-","-","-","-","-","1.1","4.6"
"541","Demetrius Harris","TE","FA","0","0","1.5","0.6","0.9","0","1.5","0","0","0","-","0","0","0","0","-","0","0.3","4.5"
"542","Hunter Bryant","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","4.4","0","0","0.9","4.4"
"543","Devine Ozigbo","RB","FA","-","-","-","-","-","-","0","-","-","-","0.5","0","0","3","0.4","0.4","0","0.5","4.3"
"543","Nick Keizer","TE","FA","0","0","0","0","0","0.2","1.6","0.5","0","-","0.5","0","1.5","0","0","0","0","0.3","4.3"
"545","River Cracraft","WR","MIA","-","-","-","-","-","-","BYE","0","1.3","0","-","0","0","0","1.1","0","1.7","0.5","4.1"
"545","Tanner Hudson","TE","CIN","-","0","0","0","0.9","0","1.2","0","0","0","-","-","-","-","0","2","-","0.4","4.1"
